loan_id,image_type,path,relative_path,size_bytes,width,height,status,error,split,predicted_type,confidence
loan_0645,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0645/face_signing.jpg,loan_0645/face_signing.jpg,132810,1024,1024,ok,,test,face_signing,0.99757284
loan_0646,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0646/face_signing.jpg,loan_0646/face_signing.jpg,136707,1024,1024,ok,,train,face_signing,0.99683565
loan_0647,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0647/face_signing.jpg,loan_0647/face_signing.jpg,120458,1024,1024,ok,,train,face_signing,0.99740416
loan_0648,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0648/face_signing.jpg,loan_0648/face_signing.jpg,136040,1024,1024,ok,,train,face_signing,0.99731725
loan_0649,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0649/face_signing.jpg,loan_0649/face_signing.jpg,121020,1024,1024,ok,,val,face_signing,0.9983542
loan_065,face_signing,/workspace/jinchuang_v4/extracted/data/loan_065/face_signing.jpg,loan_065/face_signing.jpg,83664,1024,1024,ok,,test,face_signing,0.99402124
loan_0650,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0650/face_signing.jpg,loan_0650/face_signing.jpg,136292,1024,1024,ok,,test,face_signing,0.9969657
loan_0651,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0651/face_signing.jpg,loan_0651/face_signing.jpg,130799,1024,1024,ok,,val,face_signing,0.9983192
loan_0652,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0652/face_signing.jpg,loan_0652/face_signing.jpg,126081,1024,1024,ok,,test,face_signing,0.99912363
loan_0653,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0653/face_signing.jpg,loan_0653/face_signing.jpg,260386,1254,1254,ok,,train,face_signing,0.9988422
loan_0654,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0654/face_signing.jpg,loan_0654/face_signing.jpg,120475,1024,1024,ok,,train,face_signing,0.9987375
loan_0655,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0655/face_signing.jpg,loan_0655/face_signing.jpg,127706,1024,1024,ok,,test,face_signing,0.99865437
loan_0656,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0656/face_signing.jpg,loan_0656/face_signing.jpg,137224,1024,1024,ok,,train,face_signing,0.9986614
loan_0657,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0657/face_signing.jpg,loan_0657/face_signing.jpg,260911,1254,1254,ok,,train,face_signing,0.9978782
loan_0658,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0658/face_signing.jpg,loan_0658/face_signing.jpg,259422,1254,1254,ok,,train,face_signing,0.99760026
loan_0659,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0659/face_signing.jpg,loan_0659/face_signing.jpg,315717,1254,1254,ok,,train,face_signing,0.99860424
loan_066,face_signing,/workspace/jinchuang_v4/extracted/data/loan_066/face_signing.jpg,loan_066/face_signing.jpg,134120,1024,1024,ok,,train,face_signing,0.9987029
loan_0660,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0660/face_signing.jpg,loan_0660/face_signing.jpg,112522,1024,1024,ok,,train,face_signing,0.9903347
loan_0661,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0661/face_signing.jpg,loan_0661/face_signing.jpg,126696,1024,1024,ok,,train,face_signing,0.99855036
loan_0662,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0662/face_signing.jpg,loan_0662/face_signing.jpg,124489,1024,1024,ok,,val,face_signing,0.99480695
loan_0663,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0663/face_signing.jpg,loan_0663/face_signing.jpg,119718,1024,1024,ok,,train,face_signing,0.99833053
loan_0664,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0664/face_signing.jpg,loan_0664/face_signing.jpg,112366,1024,1024,ok,,train,face_signing,0.99567884
loan_0665,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0665/face_signing.jpg,loan_0665/face_signing.jpg,117497,1024,1024,ok,,test,face_signing,0.99701905
loan_0666,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0666/face_signing.jpg,loan_0666/face_signing.jpg,131132,1024,1024,ok,,val,face_signing,0.9978059
loan_0667,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0667/face_signing.jpg,loan_0667/face_signing.jpg,127167,1024,1024,ok,,train,face_signing,0.997253
loan_0668,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0668/face_signing.jpg,loan_0668/face_signing.jpg,118259,1024,1024,ok,,test,face_signing,0.99454296
loan_0669,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0669/face_signing.jpg,loan_0669/face_signing.jpg,134554,1024,1024,ok,,train,face_signing,0.9985385
loan_067,face_signing,/workspace/jinchuang_v4/extracted/data/loan_067/face_signing.jpg,loan_067/face_signing.jpg,113411,1024,1024,ok,,train,face_signing,0.9987148
loan_0670,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0670/face_signing.jpg,loan_0670/face_signing.jpg,127524,1024,1024,ok,,train,face_signing,0.99797493
loan_0671,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0671/face_signing.jpg,loan_0671/face_signing.jpg,119140,1024,1024,ok,,test,face_signing,0.99844414
loan_0672,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0672/face_signing.jpg,loan_0672/face_signing.jpg,124295,1024,1024,ok,,train,face_signing,0.998762
loan_0673,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0673/face_signing.jpg,loan_0673/face_signing.jpg,130046,1024,1024,ok,,val,face_signing,0.9982703
loan_0674,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0674/face_signing.jpg,loan_0674/face_signing.jpg,266078,1254,1254,ok,,train,face_signing,0.9981292
loan_0675,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0675/face_signing.jpg,loan_0675/face_signing.jpg,273827,1254,1254,ok,,train,face_signing,0.99831176
loan_0676,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0676/face_signing.jpg,loan_0676/face_signing.jpg,148497,1024,1024,ok,,test,face_signing,0.99571383
loan_0677,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0677/face_signing.jpg,loan_0677/face_signing.jpg,126699,1024,1024,ok,,train,face_signing,0.99756783
loan_0678,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0678/face_signing.jpg,loan_0678/face_signing.jpg,129230,1024,1024,ok,,test,face_signing,0.9962734
loan_0679,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0679/face_signing.jpg,loan_0679/face_signing.jpg,124699,1024,1024,ok,,train,face_signing,0.9965938
loan_068,face_signing,/workspace/jinchuang_v4/extracted/data/loan_068/face_signing.jpg,loan_068/face_signing.jpg,97324,1024,1024,ok,,train,face_signing,0.9949125
loan_0680,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0680/face_signing.jpg,loan_0680/face_signing.jpg,126499,1024,1024,ok,,train,face_signing,0.99725866
loan_0681,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0681/face_signing.jpg,loan_0681/face_signing.jpg,122640,1024,1024,ok,,train,face_signing,0.99755776
loan_0682,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0682/face_signing.jpg,loan_0682/face_signing.jpg,304624,1122,1402,ok,,train,face_signing,0.9983381
loan_0683,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0683/face_signing.jpg,loan_0683/face_signing.jpg,131903,1024,1024,ok,,train,face_signing,0.9970163
loan_0684,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0684/face_signing.jpg,loan_0684/face_signing.jpg,147265,1024,1024,ok,,test,face_signing,0.99805546
loan_0685,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0685/face_signing.jpg,loan_0685/face_signing.jpg,134449,1024,1024,ok,,train,face_signing,0.9984261
loan_0686,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0686/face_signing.jpg,loan_0686/face_signing.jpg,122996,1024,1024,ok,,test,face_signing,0.99834085
loan_0687,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0687/face_signing.jpg,loan_0687/face_signing.jpg,132804,1024,1024,ok,,train,face_signing,0.9975956
loan_0688,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0688/face_signing.jpg,loan_0688/face_signing.jpg,130570,1024,1024,ok,,train,face_signing,0.9986737
loan_0689,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0689/face_signing.jpg,loan_0689/face_signing.jpg,132554,1024,1024,ok,,train,face_signing,0.9983492
loan_069,face_signing,/workspace/jinchuang_v4/extracted/data/loan_069/face_signing.jpg,loan_069/face_signing.jpg,102118,1024,1024,ok,,train,face_signing,0.99701166
loan_0690,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0690/face_signing.jpg,loan_0690/face_signing.jpg,132770,1024,1024,ok,,train,face_signing,0.99802446
loan_0691,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0691/face_signing.jpg,loan_0691/face_signing.jpg,304689,1254,1254,ok,,train,face_signing,0.9985159
loan_0692,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0692/face_signing.jpg,loan_0692/face_signing.jpg,270909,1254,1254,ok,,train,face_signing,0.9983797
loan_0693,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0693/face_signing.jpg,loan_0693/face_signing.jpg,125297,1024,1024,ok,,train,face_signing,0.9989988
loan_0694,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0694/face_signing.jpg,loan_0694/face_signing.jpg,280072,1254,1254,ok,,val,face_signing,0.99807894
loan_0695,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0695/face_signing.jpg,loan_0695/face_signing.jpg,247770,1254,1254,ok,,val,face_signing,0.99835205
loan_0696,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0696/face_signing.jpg,loan_0696/face_signing.jpg,119248,1024,1024,ok,,test,face_signing,0.9972274
loan_0697,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0697/face_signing.jpg,loan_0697/face_signing.jpg,123978,1024,1024,ok,,val,face_signing,0.9977556
loan_0698,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0698/face_signing.jpg,loan_0698/face_signing.jpg,134233,1024,1024,ok,,train,face_signing,0.99778455
loan_0699,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0699/face_signing.jpg,loan_0699/face_signing.jpg,157692,1024,1024,ok,,test,face_signing,0.9988595
loan_070,face_signing,/workspace/jinchuang_v4/extracted/data/loan_070/face_signing.jpg,loan_070/face_signing.jpg,110332,1024,1024,ok,,val,face_signing,0.99348915
loan_0700,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0700/face_signing.jpg,loan_0700/face_signing.jpg,139953,1024,1024,ok,,train,face_signing,0.99844366
loan_0701,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0701/face_signing.jpg,loan_0701/face_signing.jpg,141643,1024,1024,ok,,train,face_signing,0.99862623
loan_0702,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0702/face_signing.jpg,loan_0702/face_signing.jpg,137333,1024,1024,ok,,train,face_signing,0.99783653
loan_0703,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0703/face_signing.jpg,loan_0703/face_signing.jpg,239659,1254,1254,ok,,train,face_signing,0.9985152
loan_0704,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0704/face_signing.jpg,loan_0704/face_signing.jpg,147122,1024,1024,ok,,train,face_signing,0.9967309
loan_0705,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0705/face_signing.jpg,loan_0705/face_signing.jpg,150228,1024,1024,ok,,train,face_signing,0.9926926
loan_0706,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0706/face_signing.jpg,loan_0706/face_signing.jpg,142899,1024,1024,ok,,train,face_signing,0.99751955
loan_0707,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0707/face_signing.jpg,loan_0707/face_signing.jpg,148053,1024,1024,ok,,train,face_signing,0.9975473
loan_0708,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0708/face_signing.jpg,loan_0708/face_signing.jpg,117619,1024,1024,ok,,train,face_signing,0.9963355
loan_0709,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0709/face_signing.jpg,loan_0709/face_signing.jpg,149339,1024,1024,ok,,train,face_signing,0.99724007
loan_071,face_signing,/workspace/jinchuang_v4/extracted/data/loan_071/face_signing.jpg,loan_071/face_signing.jpg,119306,1024,1024,ok,,train,face_signing,0.99395555
loan_0710,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0710/face_signing.jpg,loan_0710/face_signing.jpg,153792,1024,1024,ok,,val,face_signing,0.99555784
loan_0711,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0711/face_signing.jpg,loan_0711/face_signing.jpg,141276,1024,1024,ok,,train,face_signing,0.998485
loan_0712,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0712/face_signing.jpg,loan_0712/face_signing.jpg,135540,1024,1024,ok,,train,face_signing,0.99859935
loan_0713,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0713/face_signing.jpg,loan_0713/face_signing.jpg,156376,1024,1024,ok,,train,face_signing,0.99843055
loan_0714,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0714/face_signing.jpg,loan_0714/face_signing.jpg,143911,1024,1024,ok,,val,face_signing,0.99689037
loan_0715,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0715/face_signing.jpg,loan_0715/face_signing.jpg,244021,1254,1254,ok,,train,face_signing,0.998689
loan_0716,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0716/face_signing.jpg,loan_0716/face_signing.jpg,133800,1024,1024,ok,,test,face_signing,0.998871
loan_0717,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0717/face_signing.jpg,loan_0717/face_signing.jpg,145447,1024,1024,ok,,train,face_signing,0.9976172
loan_0718,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0718/face_signing.jpg,loan_0718/face_signing.jpg,122119,1024,1024,ok,,train,face_signing,0.9983454
loan_0719,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0719/face_signing.jpg,loan_0719/face_signing.jpg,145384,1024,1024,ok,,val,face_signing,0.99749506
loan_072,face_signing,/workspace/jinchuang_v4/extracted/data/loan_072/face_signing.jpg,loan_072/face_signing.jpg,127462,1024,1024,ok,,test,face_signing,0.9967638
loan_0720,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0720/face_signing.jpg,loan_0720/face_signing.jpg,148711,1024,1024,ok,,train,face_signing,0.9980819
loan_0721,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0721/face_signing.jpg,loan_0721/face_signing.jpg,251526,1254,1254,ok,,val,face_signing,0.99830997
loan_0722,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0722/face_signing.jpg,loan_0722/face_signing.jpg,140463,1024,1024,ok,,train,face_signing,0.998629
loan_0723,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0723/face_signing.jpg,loan_0723/face_signing.jpg,142262,1024,1024,ok,,train,face_signing,0.9981781
loan_0724,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0724/face_signing.jpg,loan_0724/face_signing.jpg,141872,1024,1024,ok,,train,face_signing,0.9986022
loan_0725,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0725/face_signing.jpg,loan_0725/face_signing.jpg,140948,1024,1024,ok,,train,face_signing,0.99872166
loan_0726,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0726/face_signing.jpg,loan_0726/face_signing.jpg,154783,1024,1024,ok,,train,face_signing,0.9980654
loan_0727,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0727/face_signing.jpg,loan_0727/face_signing.jpg,133757,1024,1024,ok,,train,face_signing,0.99801445
loan_0728,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0728/face_signing.jpg,loan_0728/face_signing.jpg,263579,1254,1254,ok,,train,face_signing,0.9983701
loan_0729,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0729/face_signing.jpg,loan_0729/face_signing.jpg,130366,1024,1024,ok,,train,face_signing,0.9983681
loan_073,face_signing,/workspace/jinchuang_v4/extracted/data/loan_073/face_signing.jpg,loan_073/face_signing.jpg,151226,1024,1024,ok,,train,face_signing,0.9956844
loan_0730,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0730/face_signing.jpg,loan_0730/face_signing.jpg,143068,1024,1024,ok,,train,face_signing,0.99905163
loan_0731,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0731/face_signing.jpg,loan_0731/face_signing.jpg,142406,1024,1024,ok,,train,face_signing,0.99862146
loan_0732,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0732/face_signing.jpg,loan_0732/face_signing.jpg,142199,1024,1024,ok,,val,face_signing,0.99846005
loan_0733,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0733/face_signing.jpg,loan_0733/face_signing.jpg,128058,1024,1024,ok,,val,face_signing,0.9925976
loan_0734,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0734/face_signing.jpg,loan_0734/face_signing.jpg,144963,1024,1024,ok,,test,face_signing,0.9980039
loan_0735,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0735/face_signing.jpg,loan_0735/face_signing.jpg,133198,1024,1024,ok,,train,face_signing,0.9972263
loan_0736,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0736/face_signing.jpg,loan_0736/face_signing.jpg,153164,1024,1024,ok,,train,face_signing,0.99764615
loan_0737,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0737/face_signing.jpg,loan_0737/face_signing.jpg,139318,1024,1024,ok,,train,face_signing,0.99801815
loan_0738,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0738/face_signing.jpg,loan_0738/face_signing.jpg,134419,1024,1024,ok,,test,face_signing,0.9989685
loan_0739,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0739/face_signing.jpg,loan_0739/face_signing.jpg,163120,1024,1024,ok,,train,face_signing,0.9985917
loan_074,face_signing,/workspace/jinchuang_v4/extracted/data/loan_074/face_signing.jpg,loan_074/face_signing.jpg,109129,1024,1024,ok,,val,face_signing,0.9975642
loan_0740,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0740/face_signing.jpg,loan_0740/face_signing.jpg,143370,1024,1024,ok,,val,face_signing,0.998833
loan_0741,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0741/face_signing.jpg,loan_0741/face_signing.jpg,129142,1024,1024,ok,,train,face_signing,0.99734616
loan_0742,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0742/face_signing.jpg,loan_0742/face_signing.jpg,148413,1024,1024,ok,,train,face_signing,0.9983342
loan_0743,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0743/face_signing.jpg,loan_0743/face_signing.jpg,129855,1024,1024,ok,,val,face_signing,0.9987196
loan_0744,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0744/face_signing.jpg,loan_0744/face_signing.jpg,137053,1024,1024,ok,,test,face_signing,0.9974503
loan_0745,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0745/face_signing.jpg,loan_0745/face_signing.jpg,248072,1254,1254,ok,,train,face_signing,0.9979954
loan_0746,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0746/face_signing.jpg,loan_0746/face_signing.jpg,136473,1024,1024,ok,,train,face_signing,0.998857
loan_0747,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0747/face_signing.jpg,loan_0747/face_signing.jpg,146010,1024,1024,ok,,test,face_signing,0.99518
loan_0748,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0748/face_signing.jpg,loan_0748/face_signing.jpg,124909,1024,1024,ok,,train,face_signing,0.9988136
loan_0749,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0749/face_signing.jpg,loan_0749/face_signing.jpg,144483,1024,1024,ok,,train,face_signing,0.9986253
loan_075,face_signing,/workspace/jinchuang_v4/extracted/data/loan_075/face_signing.jpg,loan_075/face_signing.jpg,108004,1024,1024,ok,,train,face_signing,0.9993413
loan_0750,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0750/face_signing.jpg,loan_0750/face_signing.jpg,275664,1254,1254,ok,,train,face_signing,0.99867225
loan_0751,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0751/face_signing.jpg,loan_0751/face_signing.jpg,133269,1024,1024,ok,,train,face_signing,0.99883264
loan_0752,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0752/face_signing.jpg,loan_0752/face_signing.jpg,145768,1024,1024,ok,,train,face_signing,0.9979213
loan_0753,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0753/face_signing.jpg,loan_0753/face_signing.jpg,235809,1254,1254,ok,,train,face_signing,0.99893576
loan_0754,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0754/face_signing.jpg,loan_0754/face_signing.jpg,126041,1024,1024,ok,,train,face_signing,0.99753773
loan_0755,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0755/face_signing.jpg,loan_0755/face_signing.jpg,135305,1024,1024,ok,,train,face_signing,0.99832827
loan_0756,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0756/face_signing.jpg,loan_0756/face_signing.jpg,142602,1024,1024,ok,,test,face_signing,0.9986563
loan_0757,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0757/face_signing.jpg,loan_0757/face_signing.jpg,133073,1024,1024,ok,,test,face_signing,0.9987715
loan_0758,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0758/face_signing.jpg,loan_0758/face_signing.jpg,129337,1024,1024,ok,,train,face_signing,0.99841917
loan_0759,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0759/face_signing.jpg,loan_0759/face_signing.jpg,136510,1024,1024,ok,,train,face_signing,0.99752825
loan_076,face_signing,/workspace/jinchuang_v4/extracted/data/loan_076/face_signing.jpg,loan_076/face_signing.jpg,136917,1024,1024,ok,,train,face_signing,0.9990569
loan_0760,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0760/face_signing.jpg,loan_0760/face_signing.jpg,127793,1024,1024,ok,,train,face_signing,0.99854565
loan_0761,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0761/face_signing.jpg,loan_0761/face_signing.jpg,244897,1254,1254,ok,,test,face_signing,0.99787664
loan_0762,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0762/face_signing.jpg,loan_0762/face_signing.jpg,130998,1024,1024,ok,,test,face_signing,0.9983669
loan_0763,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0763/face_signing.jpg,loan_0763/face_signing.jpg,244560,1254,1254,ok,,train,face_signing,0.9987208
loan_0764,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0764/face_signing.jpg,loan_0764/face_signing.jpg,156883,1024,1024,ok,,train,face_signing,0.99825007
loan_0765,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0765/face_signing.jpg,loan_0765/face_signing.jpg,130444,1024,1024,ok,,train,face_signing,0.99810743
loan_0766,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0766/face_signing.jpg,loan_0766/face_signing.jpg,144842,1024,1024,ok,,val,face_signing,0.99835974
loan_0767,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0767/face_signing.jpg,loan_0767/face_signing.jpg,252545,1254,1254,ok,,train,face_signing,0.9981719
loan_0768,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0768/face_signing.jpg,loan_0768/face_signing.jpg,145767,1024,1024,ok,,train,face_signing,0.9974268
loan_0769,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0769/face_signing.jpg,loan_0769/face_signing.jpg,170743,1024,1024,ok,,train,face_signing,0.99833614
loan_077,face_signing,/workspace/jinchuang_v4/extracted/data/loan_077/face_signing.jpg,loan_077/face_signing.jpg,106867,1024,1024,ok,,test,face_signing,0.99903107
loan_0770,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0770/face_signing.jpg,loan_0770/face_signing.jpg,139713,1024,1024,ok,,train,face_signing,0.99800414
loan_0771,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0771/face_signing.jpg,loan_0771/face_signing.jpg,131844,1024,1024,ok,,train,face_signing,0.9982035
loan_0772,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0772/face_signing.jpg,loan_0772/face_signing.jpg,271285,1254,1254,ok,,train,face_signing,0.99794585
loan_0773,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0773/face_signing.jpg,loan_0773/face_signing.jpg,140252,1024,1024,ok,,train,face_signing,0.99900997
loan_0774,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0774/face_signing.jpg,loan_0774/face_signing.jpg,129242,1024,1024,ok,,val,face_signing,0.9983543
loan_0775,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0775/face_signing.jpg,loan_0775/face_signing.jpg,135716,1024,1024,ok,,train,face_signing,0.99843186
loan_0776,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0776/face_signing.jpg,loan_0776/face_signing.jpg,137056,1024,1024,ok,,train,face_signing,0.99709463
loan_0777,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0777/face_signing.jpg,loan_0777/face_signing.jpg,139957,1024,1024,ok,,train,face_signing,0.99850816
loan_0778,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0778/face_signing.jpg,loan_0778/face_signing.jpg,133062,1024,1024,ok,,train,face_signing,0.9982761
loan_0779,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0779/face_signing.jpg,loan_0779/face_signing.jpg,270967,1254,1254,ok,,train,face_signing,0.9982948
loan_078,face_signing,/workspace/jinchuang_v4/extracted/data/loan_078/face_signing.jpg,loan_078/face_signing.jpg,381721,1254,1254,ok,,train,face_signing,0.9977696
loan_0780,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0780/face_signing.jpg,loan_0780/face_signing.jpg,246707,1254,1254,ok,,train,face_signing,0.99796873
loan_0781,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0781/face_signing.jpg,loan_0781/face_signing.jpg,131333,1024,1024,ok,,train,face_signing,0.9981279
loan_0782,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0782/face_signing.jpg,loan_0782/face_signing.jpg,138494,1024,1024,ok,,train,face_signing,0.99809486
loan_0783,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0783/face_signing.jpg,loan_0783/face_signing.jpg,145057,1024,1024,ok,,train,face_signing,0.99806565
loan_0784,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0784/face_signing.jpg,loan_0784/face_signing.jpg,136052,1024,1024,ok,,test,face_signing,0.99713576
loan_0785,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0785/face_signing.jpg,loan_0785/face_signing.jpg,132880,1024,1024,ok,,train,face_signing,0.9986405
loan_0786,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0786/face_signing.jpg,loan_0786/face_signing.jpg,124265,1024,1024,ok,,train,face_signing,0.99677736
loan_0787,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0787/face_signing.jpg,loan_0787/face_signing.jpg,135717,1024,1024,ok,,train,face_signing,0.9987979
loan_0788,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0788/face_signing.jpg,loan_0788/face_signing.jpg,145306,1024,1024,ok,,train,face_signing,0.9985788
loan_0789,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0789/face_signing.jpg,loan_0789/face_signing.jpg,137223,1024,1024,ok,,test,face_signing,0.9977731
loan_079,face_signing,/workspace/jinchuang_v4/extracted/data/loan_079/face_signing.jpg,loan_079/face_signing.jpg,122905,1024,1024,ok,,train,face_signing,0.9975821
loan_0790,face_signing,/workspace/jinchuang_v4/extracted/data/loan_0790/face_signing.jpg,loan_0790/face_signing.jpg,134146,1024,1024,ok,,train,face_signing,0.99846375
